2P_pc,3P_pc,AST,BLK,DREB,FG_pc,FT_pc,ID,OREB,STL,TOV
0.1936017650303362,0.4039999999999999,0.1530612244897959,0.0344827586206896,0.0666666666666666,0.1882640586797065,0.654275092936803,mykhasv01,0.0465116279069767,0.3,0.1956521739130435
0.2911196911196912,0.344,0.3673469387755103,0.1724137931034483,0.2666666666666667,0.2689486552567236,0.5148698884758366,brownbr01,0.2325581395348837,0.5,0.3260869565217391
0.3764478764478768,0.418,0.0612244897959183,0.1034482758620689,0.0285714285714285,0.2713936430317848,0.6691449814126395,trentga02,0.0697674418604651,0.35,0.0217391304347826
0.4320966929662585,0.39,0.0816326530612245,0.1379310344827586,0.1428571428571428,0.2493887530562347,0.6412639405204462,johnsca02,0.1860465116279069,0.25,0.0869565217391304
0.071704357418643,0.2789999999999999,0.2040816326530612,0.0689655172413793,0.0952380952380952,0.0,0.62453531598513,poolejo01,0.0232558139534883,0.25,0.2391304347826087
0.1085570620454342,0.344,0.1020408163265306,0.2068965517241379,0.2857142857142857,0.1026894865525672,0.570631970260223,bazemke01,0.0697674418604651,0.5,0.2391304347826087
0.3764478764478766,0.356,0.1326530612244898,0.0344827586206896,0.1238095238095238,0.2151589242053789,0.4479553903345724,riverau01,0.0697674418604651,0.3,0.108695652173913
0.4092664092664092,0.266,0.1224489795918367,0.1379310344827586,0.1904761904761904,0.2298288508557459,0.6208178438661708,okogijo01,0.3023255813953487,0.5,0.2608695652173913
0.8261504747991234,0.28,0.0714285714285714,0.2068965517241379,0.1809523809523809,0.4743276283618581,0.5762081784386618,jonesde02,0.2325581395348837,0.45,0.0652173913043478
0.2697876447876449,0.377,0.1020408163265306,0.0689655172413793,0.0857142857142857,0.2273838630806847,0.4219330855018587,mooreet01,0.1162790697674418,0.25,0.108695652173913
0.8030888030888034,0.0,0.1530612244897959,0.3103448275862069,0.6285714285714284,0.8141809290953544,0.4052044609665427,jordade01,0.5581395348837208,0.0999999999999999,0.2391304347826087
0.6903911998251621,0.0,0.0714285714285714,0.3103448275862069,0.3714285714285713,0.6845965770171148,0.5297397769516728,zubaciv01,0.6046511627906976,0.05,0.1304347826086956
0.2342342342342344,0.332,0.1020408163265306,0.0344827586206896,0.0857142857142857,0.1613691931540342,0.6765799256505575,simonan01,0.0697674418604651,0.15,0.1521739130434783
0.26009126009126,0.405,0.0918367346938775,0.2068965517241379,0.1809523809523809,0.2322738386308068,0.611524163568773,holidju01,0.0697674418604651,0.5499999999999999,0.0869565217391304
0.4831081081081084,0.406,0.1326530612244898,0.1034482758620689,0.2857142857142857,0.3154034229828851,0.7397769516728624,olynyke01,0.1395348837209302,0.3,0.1956521739130435
0.4036802760207022,0.358,0.2959183673469388,0.0344827586206896,0.1047619047619047,0.3251833740831297,0.6524163568773232,brunsja01,0.0697674418604651,0.15,0.217391304347826
0.5716903344021987,0.143,0.0612244897959183,0.2413793103448276,0.3523809523809523,0.5843520782396089,0.4553903345724907,kanteen01,0.6279069767441858,0.15,0.1739130434782609
0.3764478764478763,0.367,0.0918367346938775,0.1724137931034483,0.1619047619047619,0.2029339853300734,0.420074349442379,greenda02,0.1627906976744186,0.6,0.1521739130434783
0.4928044928044929,0.402,0.1836734693877551,0.1034482758620689,0.0761904761904761,0.273838630806846,1.0,snellto01,0.0232558139534883,0.2,0.0652173913043478
0.4928044928044933,0.372,0.1326530612244898,0.1034482758620689,0.2952380952380952,0.2567237163814181,0.6988847583643122,arizatr01,0.1162790697674418,0.6,0.1956521739130435
0.6760042717489528,0.271,0.0510204081632653,0.3103448275862069,0.2952380952380952,0.5427872860635697,0.345724907063197,lenal01,0.3953488372093023,0.15,0.1739130434782609
0.3290433290433289,0.3879999999999999,0.326530612244898,0.1724137931034483,0.3047619047619047,0.2396088019559902,0.3680297397769515,beverpa01,0.2325581395348837,0.5,0.2391304347826087
0.2600912600912602,0.286,0.2551020408163266,0.1034482758620689,0.1999999999999999,0.1662591687041564,0.570631970260223,meltode01,0.1395348837209302,0.6,0.2608695652173913
0.2417191627717946,0.391,0.0612244897959183,0.1724137931034483,0.1904761904761904,0.2396088019559902,0.6152416356877323,spellom01,0.3488372093023256,0.3,0.1956521739130435
0.5186615186615188,0.3879999999999999,0.1224489795918367,0.0689655172413793,0.1619047619047619,0.3007334963325184,0.7472118959107809,daviste02,0.1395348837209302,0.2,0.1956521739130435
1.0,0.6,0.0306122448979591,0.3793103448275862,0.3809523809523809,0.9682151589242056,0.0966542750929366,howardw01,0.5581395348837208,0.15,0.217391304347826
0.3492154768750516,0.379,0.4081632653061225,0.0344827586206896,0.0476190476190475,0.3080684596577016,0.5185873605947954,jonesty01,0.0,0.4,0.1304347826086956
0.4749034749034749,0.0,0.0510204081632653,0.3103448275862069,0.2476190476190476,0.5134474327628361,0.2620817843866169,biyombi01,0.511627906976744,0.05,0.1521739130434783
0.8687258687258689,0.25,0.0510204081632653,0.3103448275862069,0.1523809523809523,0.8288508557457214,0.3438661710037175,hayesja02,0.3255813953488372,0.15,0.1304347826086956
0.3090835196098357,0.364,0.1020408163265306,0.0344827586206896,0.1142857142857143,0.1540342298288508,0.5631970260223048,matthwe02,0.0465116279069767,0.25,0.0869565217391304
0.3764478764478768,0.355,0.0816326530612245,0.3103448275862069,0.3142857142857143,0.3007334963325184,0.5762081784386618,dienggo01,0.3023255813953487,0.35,0.1739130434782609
0.8418743418743416,0.3329999999999999,0.0510204081632653,0.5172413793103449,0.238095238095238,0.8581907090464548,0.5446096654275093,noelne01,0.3255813953488372,0.45,0.1956521739130435
0.3480051480051479,0.345,0.173469387755102,0.0689655172413793,0.1047619047619047,0.3154034229828851,0.5520446096654276,mudiaem01,0.0465116279069767,0.15,0.2608695652173913
0.4617760617760619,0.259,0.3061224489795919,0.1034482758620689,0.219047619047619,0.2713936430317848,0.5185873605947954,dunnkr01,0.0930232558139534,0.95,0.2391304347826087
0.5592939878654167,0.0,0.0918367346938775,0.3793103448275862,0.3238095238095237,0.6014669926650366,0.2676579925650558,caulewi01,0.3488372093023256,0.4,0.108695652173913
0.7103407755581667,0.0,0.2142857142857143,0.2068965517241379,0.2571428571428571,0.6894865525672372,0.1356877323420073,plumlma01,0.3488372093023256,0.2,0.2391304347826087
0.3513513513513516,0.13,0.1428571428571428,0.1379310344827586,0.1904761904761904,0.3374083129584352,0.5055762081784386,holliro01,0.3953488372093023,0.35,0.1739130434782609
0.6023166023166021,0.358,0.1224489795918367,0.1724137931034483,0.3999999999999999,0.2004889975550122,0.6524163568773232,tuckepj01,0.3488372093023256,0.5,0.1739130434782609
0.4092664092664094,0.37,0.2959183673469388,0.1034482758620689,0.1904761904761904,0.3154034229828851,0.5724907063197026,wrighde01,0.2093023255813953,0.5499999999999999,0.1739130434782609
0.3418553688823961,0.363,0.2142857142857143,0.0689655172413793,0.0761904761904761,0.2811735941320293,0.8624535315985128,wanambr01,0.0465116279069767,0.4,0.1956521739130435
0.3764478764478766,0.387,0.0408163265306122,0.1379310344827586,0.3809523809523809,0.2347188264058678,0.5353159851301116,greenja01,0.255813953488372,0.2,0.1521739130434783
0.3764478764478766,0.362,0.0816326530612245,0.0344827586206896,0.0761904761904761,0.198044009779951,0.3810408921933085,dotsoda01,0.0232558139534883,0.2,0.0434782608695652
0.3764478764478772,0.418,0.0816326530612245,0.0689655172413793,0.0857142857142857,0.237163814180929,0.7286245353159851,korveky01,0.0465116279069767,0.15,0.1304347826086956
0.5971242178138728,0.322,0.0,0.3448275862068966,0.1714285714285714,0.3398533007334964,0.5985130111524165,bouchch01,0.3720930232558139,0.15,0.0652173913043478
0.5044401544401541,0.335,0.1020408163265306,0.1379310344827586,0.1428571428571428,0.2151589242053789,0.5167286245353159,mellini01,0.1162790697674418,0.25,0.1304347826086956
0.4678709321566462,0.325,0.0510204081632653,0.1034482758620689,0.1523809523809523,0.2762836185819072,0.6394052044609665,ennisja01,0.2093023255813953,0.2,0.1304347826086956
0.4678709321566464,0.365,0.0408163265306122,0.1034482758620689,0.2761904761904761,0.3251833740831297,0.6802973977695167,ilyaser01,0.2093023255813953,0.15,0.0652173913043478
0.7836960336960336,0.5,0.010204081632653,0.4827586206896552,0.2857142857142857,0.7432762836185819,0.3420074349442378,mcgeeja01,0.3953488372093023,0.2,0.1304347826086956
0.4221594043022617,0.294,0.4693877551020409,0.0689655172413793,0.1142857142857143,0.4474327628361859,0.6895910780669144,mccontj01,0.0930232558139534,0.35,0.2608695652173913
0.087433055174991,0.327,0.0510204081632653,0.1379310344827586,0.1428571428571428,0.0635696821515892,0.3550185873605948,knoxke01,0.0697674418604651,0.15,0.108695652173913
0.4238524238524238,0.387,0.0714285714285714,0.1379310344827586,0.3523809523809523,0.2762836185819072,0.5037174721189591,lylestr01,0.2325581395348837,0.15,0.0869565217391304
0.1936017650303366,0.406,0.0714285714285714,0.0689655172413793,0.0952380952380952,0.2273838630806847,0.4814126394052044,walkelo01,0.0697674418604651,0.2,0.108695652173913
0.2667402095973527,0.352,0.3163265306122449,0.1034482758620689,0.1047619047619047,0.2004889975550122,0.7342007434944239,josepco01,0.1162790697674418,0.3,0.1956521739130435
0.451737451737452,0.377,0.2142857142857143,0.1724137931034483,0.3999999999999999,0.2444987775061123,0.5613382899628253,onealro01,0.0697674418604651,0.35,0.1521739130434783
0.1631274131274137,0.376,0.0816326530612245,0.0,0.0666666666666666,0.1442542787286064,0.6802973977695167,belinma01,0.0,0.05,0.0217391304347826
0.2964527027027027,0.326,0.0612244897959183,0.0344827586206896,0.0095238095238095,0.176039119804401,0.5297397769516728,jacksfr01,0.0697674418604651,0.0999999999999999,0.1304347826086956
0.4276447876447881,0.375,0.0306122448979591,0.1379310344827586,0.0666666666666666,0.3300733496332518,0.5780669144981411,naderab01,0.0465116279069767,0.15,0.1304347826086956
0.2258687258687258,0.321,0.2653061224489796,0.1034482758620689,0.0761904761904761,0.1466992665036673,0.7472118959107809,ntilila01,0.0697674418604651,0.4,0.217391304347826
0.6091611091611097,0.286,0.0408163265306122,0.1724137931034483,0.1523809523809523,0.6136919315403423,0.5018587360594796,gibsota01,0.3953488372093023,0.15,0.1304347826086956
0.3764478764478772,0.341,0.0408163265306122,0.0689655172413793,0.219047619047619,0.176039119804401,0.2936802973977696,hernaju01,0.1860465116279069,0.15,0.108695652173913
0.4438122332859183,0.369,0.0408163265306122,0.0344827586206896,0.1714285714285714,0.2273838630806847,0.6486988847583642,scottmi01,0.2093023255813953,0.0999999999999999,0.0434782608695652
0.2911196911196912,0.4,0.0306122448979591,0.0344827586206896,0.0761904761904761,0.2567237163814181,0.6895910780669144,niangge01,0.0232558139534883,0.0999999999999999,0.0652173913043478
0.5785409469620003,0.359,0.0612244897959183,0.1724137931034483,0.1619047619047619,0.2762836185819072,0.7397769516728624,willima02,0.0930232558139534,0.25,0.0869565217391304
0.4475546975546974,0.282,0.2040816326530612,0.2068965517241379,0.238095238095238,0.3447432762836185,0.3810408921933085,anderky01,0.1860465116279069,0.35,0.1739130434782609
0.3323126081746771,0.341,0.0816326530612245,0.1034482758620689,0.1142857142857143,0.2029339853300734,0.6356877323420075,iwundwe01,0.0930232558139534,0.2,0.0652173913043478
0.6324324324324325,0.347,0.0714285714285714,0.1724137931034483,0.1999999999999999,0.4132029339853301,0.2397769516728624,harklma01,0.1860465116279069,0.4,0.1521739130434783
0.6964285714285715,0.0,0.1428571428571428,0.4827586206896552,0.2666666666666667,0.7114914425427873,0.0055762081784386,poeltja01,0.441860465116279,0.25,0.1304347826086956
0.1557715350818799,0.348,0.0306122448979591,0.2413793103448276,0.2476190476190476,0.1491442542787285,0.4312267657992567,bazleda01,0.0930232558139534,0.15,0.108695652173913
0.9737451737451738,0.222,0.0204081632653061,0.2413793103448276,0.1428571428571428,0.8484107579462102,0.5130111524163569,jonesda03,0.2790697674418604,0.2,0.0652173913043478
0.4238524238524238,0.294,0.0408163265306122,0.0689655172413793,0.1047619047619047,0.1540342298288508,0.7026022304832714,jacksju01,0.0697674418604651,0.05,0.0
0.2342342342342339,0.368,0.1428571428571428,0.0689655172413793,0.1333333333333333,0.1540342298288508,0.5185873605947954,hillso01,0.0930232558139534,0.3,0.1521739130434783
0.3764478764478763,0.3329999999999999,0.1530612244897959,0.1034482758620689,0.0761904761904761,0.1931540342298289,0.5055762081784386,carusal01,0.0465116279069767,0.5,0.1304347826086956
0.6091611091611097,0.326,0.0408163265306122,0.2068965517241379,0.1238095238095238,0.3129584352078239,0.2769516728624536,craigto01,0.2325581395348837,0.15,0.0434782608695652
0.5971242178138733,0.3329999999999999,0.0306122448979591,0.2413793103448276,0.0666666666666666,0.3887530562347189,0.1226765799256504,lopezro01,0.1627906976744186,0.05,0.1739130434782609
0.6324324324324325,0.331,0.1224489795918367,0.1724137931034483,0.2285714285714285,0.2982885085574572,0.5817843866171003,connapa01,0.1860465116279069,0.15,0.1304347826086956
0.4205831447210763,0.346,0.0306122448979591,0.4827586206896552,0.2285714285714285,0.3154034229828851,0.3940520446096655,bambamo01,0.3488372093023256,0.15,0.108695652173913
0.2095014268927312,0.324,0.0612244897959183,0.0344827586206896,0.1904761904761904,0.0929095354523228,0.6282527881040892,brownst02,0.1162790697674418,0.25,0.1304347826086956
0.4276447876447878,0.386,0.1428571428571428,0.0344827586206896,0.0,0.2982885085574572,0.6840148698884757,netora01,0.0232558139534883,0.15,0.1521739130434783
0.1204633204633204,0.32,0.1020408163265306,0.1034482758620689,0.0857142857142857,0.0929095354523228,0.4460966542750929,robinje01,0.0232558139534883,0.15,0.1304347826086956
0.5897683397683399,0.352,0.0816326530612245,0.1034482758620689,0.1333333333333333,0.4180929095354523,0.650557620817844,bongais01,0.2325581395348837,0.3,0.1521739130434783
0.3011583011583015,0.302,0.0408163265306122,0.1379310344827586,0.0857142857142857,0.0464547677261614,0.6152416356877323,cartevi01,0.0465116279069767,0.15,0.0869565217391304
0.5186615186615188,0.2339999999999999,0.163265306122449,0.0689655172413793,0.1523809523809523,0.237163814180929,0.3420074349442378,martico01,0.1627906976744186,0.35,0.1521739130434783
0.3764478764478766,0.39,0.0306122448979591,0.0344827586206896,0.1047619047619047,0.1833740831295842,0.654275092936803,pattepa01,0.1162790697674418,0.0,0.0434782608695652
0.0,0.425,0.1020408163265306,0.1034482758620689,0.0571428571428571,0.2029339853300734,0.7249070631970261,carteje01,0.0930232558139534,0.35,0.0869565217391304
0.7764237451737453,1.0,0.0,0.2068965517241379,0.1714285714285714,0.8166259168704156,0.3531598513011152,bradlto01,0.4186046511627906,0.05,0.0652173913043478
0.2779922779922782,0.308,0.0510204081632653,0.0689655172413793,0.1904761904761904,0.2176039119804401,0.654275092936803,hezonma01,0.1162790697674418,0.3,0.1304347826086956
0.3011583011583015,0.357,0.0816326530612245,0.2413793103448276,0.0095238095238095,0.2200488997555011,0.2750929368029738,thybuma01,0.1395348837209302,0.6499999999999999,0.1304347826086956
0.5592939878654167,0.344,0.0306122448979591,0.2413793103448276,0.0952380952380952,0.3643031784841076,0.37546468401487,makerth01,0.1860465116279069,0.15,0.1304347826086956
0.3764478764478768,0.391,0.1326530612244898,0.0344827586206896,0.0666666666666666,0.1858190709046454,0.4628252788104087,arcidry01,0.0465116279069767,0.2,0.0869565217391304
0.2600912600912602,0.275,0.0408163265306122,0.0344827586206896,0.0857142857142857,0.0660146699266504,0.336431226765799,grahatr01,0.1860465116279069,0.15,0.0652173913043478
0.5971242178138728,0.135,0.0510204081632653,0.1034482758620689,0.1333333333333333,0.4523227383863079,0.1988847583643122,fernabr01,0.255813953488372,0.0999999999999999,0.1304347826086956
0.1204633204633208,0.352,0.173469387755102,0.0344827586206896,0.0380952380952381,0.158924205378973,0.4498141263940521,okoboel01,0.0465116279069767,0.15,0.108695652173913
0.5186615186615186,0.292,0.0510204081632653,0.1034482758620689,0.0,0.0537897310513447,0.5353159851301116,fergute01,0.0697674418604651,0.2,0.0869565217391304
0.1936017650303368,0.3379999999999999,0.0408163265306122,0.0689655172413793,0.1238095238095238,0.058679706601467,0.4869888475836431,tollian01,0.1162790697674418,0.0999999999999999,0.0869565217391304
0.6023166023166021,0.25,0.0612244897959183,0.1724137931034483,0.0761904761904761,0.1931540342298289,0.4832713754646841,willigr01,0.1860465116279069,0.15,0.108695652173913
0.3764478764478768,0.378,0.010204081632653,0.0344827586206896,0.0761904761904761,0.1833740831295842,0.7676579925650558,ojelese01,0.0697674418604651,0.0999999999999999,0.0217391304347826
0.536438223938224,0.27,0.0204081632653061,0.0344827586206896,0.1238095238095238,0.158924205378973,0.1802973977695167,mcgruro01,0.0930232558139534,0.2,0.0434782608695652
0.6324324324324327,0.19,0.0,0.2413793103448276,0.0571428571428571,0.3276283618581906,0.4925650557620818,bitadgo01,0.0930232558139534,0.05,0.0652173913043478
0.2911196911196915,0.231,0.2857142857142858,0.0,0.0095238095238095,0.0513447432762835,0.7490706319702601,dellama01,0.0465116279069767,0.15,0.1739130434782609
